Intermediate,Week,WeekStart,Qty
TPP-914,25,2026-06-15 00:00:00,0
TPP-914,26,2026-06-22 00:00:00,0
TPP-914,27,2026-06-29 00:00:00,0
TPP-914,28,2026-07-06 00:00:00,0
TPP-914,29,2026-07-13 00:00:00,0
TPP-914,30,2026-07-20 00:00:00,0
TPP-914,31,2026-07-27 00:00:00,0
TPP-914,32,2026-08-03 00:00:00,0
TPP-914,33,2026-08-10 00:00:00,0
TPP-914,34,2026-08-17 00:00:00,0
TPP-914,35,2026-08-24 00:00:00,0
TPP-915,19,2026-05-04 00:00:00,0
TPP-915,20,2026-05-11 00:00:00,0
TPP-915,21,2026-05-18 00:00:00,0
TPP-915,22,2026-05-25 00:00:00,0
TPP-915,23,2026-06-01 00:00:00,0
TPP-915,24,2026-06-08 00:00:00,0
TPP-915,25,2026-06-15 00:00:00,0
TPP-915,26,2026-06-22 00:00:00,0
TPP-915,27,2026-06-29 00:00:00,0
TPP-915,28,2026-07-06 00:00:00,0
TPP-915,29,2026-07-13 00:00:00,0
TPP-915,30,2026-07-20 00:00:00,0
TPP-915,31,2026-07-27 00:00:00,0
TPP-915,32,2026-08-03 00:00:00,2
TPP-915,33,2026-08-10 00:00:00,0
TPP-915,34,2026-08-17 00:00:00,0
TPP-915,35,2026-08-24 00:00:00,0
TPP-916,19,2026-05-04 00:00:00,0
TPP-916,20,2026-05-11 00:00:00,0
TPP-916,21,2026-05-18 00:00:00,0
TPP-916,22,2026-05-25 00:00:00,0
TPP-916,23,2026-06-01 00:00:00,0
TPP-916,24,2026-06-08 00:00:00,0
TPP-916,25,2026-06-15 00:00:00,0
TPP-916,26,2026-06-22 00:00:00,0
TPP-916,27,2026-06-29 00:00:00,0
TPP-916,28,2026-07-06 00:00:00,0
TPP-916,29,2026-07-13 00:00:00,0
TPP-916,30,2026-07-20 00:00:00,0
TPP-916,31,2026-07-27 00:00:00,0
TPP-916,32,2026-08-03 00:00:00,0
TPP-916,33,2026-08-10 00:00:00,0
TPP-916,34,2026-08-17 00:00:00,0
TPP-916,35,2026-08-24 00:00:00,0
TPP-917,19,2026-05-04 00:00:00,0
TPP-917,20,2026-05-11 00:00:00,0
TPP-917,21,2026-05-18 00:00:00,4
TPP-917,22,2026-05-25 00:00:00,0
TPP-917,23,2026-06-01 00:00:00,0
TPP-917,24,2026-06-08 00:00:00,0
TPP-917,25,2026-06-15 00:00:00,0
TPP-917,26,2026-06-22 00:00:00,0
TPP-917,27,2026-06-29 00:00:00,0
TPP-917,28,2026-07-06 00:00:00,0
TPP-917,29,2026-07-13 00:00:00,0
TPP-917,30,2026-07-20 00:00:00,4
TPP-917,31,2026-07-27 00:00:00,0
TPP-917,32,2026-08-03 00:00:00,0
TPP-917,33,2026-08-10 00:00:00,0
TPP-917,34,2026-08-17 00:00:00,0
TPP-917,35,2026-08-24 00:00:00,0
TPP-919,19,2026-05-04 00:00:00,0
TPP-919,20,2026-05-11 00:00:00,0
TPP-919,21,2026-05-18 00:00:00,0
TPP-919,22,2026-05-25 00:00:00,0
TPP-919,23,2026-06-01 00:00:00,0
TPP-919,24,2026-06-08 00:00:00,0
TPP-919,25,2026-06-15 00:00:00,0
TPP-919,26,2026-06-22 00:00:00,0
TPP-919,27,2026-06-29 00:00:00,0
TPP-919,28,2026-07-06 00:00:00,0
TPP-919,29,2026-07-13 00:00:00,0
TPP-919,30,2026-07-20 00:00:00,0
TPP-919,31,2026-07-27 00:00:00,0
TPP-919,32,2026-08-03 00:00:00,0
TPP-919,33,2026-08-10 00:00:00,0
TPP-919,34,2026-08-17 00:00:00,0
TPP-919,35,2026-08-24 00:00:00,0
TPP-920,19,2026-05-04 00:00:00,0
TPP-920,20,2026-05-11 00:00:00,0
TPP-920,21,2026-05-18 00:00:00,0
TPP-920,22,2026-05-25 00:00:00,3
TPP-920,23,2026-06-01 00:00:00,0
TPP-920,24,2026-06-08 00:00:00,0
TPP-920,25,2026-06-15 00:00:00,0
TPP-920,26,2026-06-22 00:00:00,0
TPP-920,27,2026-06-29 00:00:00,0
TPP-920,28,2026-07-06 00:00:00,0
TPP-920,29,2026-07-13 00:00:00,0
TPP-920,30,2026-07-20 00:00:00,0
TPP-920,31,2026-07-27 00:00:00,0
TPP-920,32,2026-08-03 00:00:00,0
TPP-920,33,2026-08-10 00:00:00,0
TPP-920,34,2026-08-17 00:00:00,3
TPP-920,35,2026-08-24 00:00:00,0
TPP-922,19,2026-05-04 00:00:00,0
TPP-922,20,2026-05-11 00:00:00,0
TPP-922,21,2026-05-18 00:00:00,0
TPP-922,22,2026-05-25 00:00:00,0
TPP-922,23,2026-06-01 00:00:00,0
TPP-922,24,2026-06-08 00:00:00,0
TPP-922,25,2026-06-15 00:00:00,0
TPP-922,26,2026-06-22 00:00:00,0
TPP-922,27,2026-06-29 00:00:00,0
TPP-922,28,2026-07-06 00:00:00,0
TPP-922,29,2026-07-13 00:00:00,0
TPP-922,30,2026-07-20 00:00:00,0
TPP-922,31,2026-07-27 00:00:00,0
TPP-922,32,2026-08-03 00:00:00,0
TPP-922,33,2026-08-10 00:00:00,0
TPP-922,34,2026-08-17 00:00:00,0
TPP-922,35,2026-08-24 00:00:00,0
TPP-923,19,2026-05-04 00:00:00,0
TPP-923,20,2026-05-11 00:00:00,0
TPP-923,21,2026-05-18 00:00:00,0
TPP-923,22,2026-05-25 00:00:00,4
TPP-923,23,2026-06-01 00:00:00,0
TPP-923,24,2026-06-08 00:00:00,0
TPP-923,25,2026-06-15 00:00:00,0
TPP-923,26,2026-06-22 00:00:00,0
TPP-923,27,2026-06-29 00:00:00,0
TPP-923,28,2026-07-06 00:00:00,0
TPP-923,29,2026-07-13 00:00:00,0
TPP-923,30,2026-07-20 00:00:00,0
TPP-923,31,2026-07-27 00:00:00,0
TPP-923,32,2026-08-03 00:00:00,0
TPP-923,33,2026-08-10 00:00:00,0
TPP-923,34,2026-08-17 00:00:00,4
TPP-923,35,2026-08-24 00:00:00,0
TPP-1367,19,2026-05-04 00:00:00,6
TPP-1367,20,2026-05-11 00:00:00,9
TPP-1367,21,2026-05-18 00:00:00,6
TPP-1367,22,2026-05-25 00:00:00,6
TPP-1367,23,2026-06-01 00:00:00,9
TPP-1367,24,2026-06-08 00:00:00,3
TPP-1367,25,2026-06-15 00:00:00,0
TPP-1367,26,2026-06-22 00:00:00,0
TPP-1367,27,2026-06-29 00:00:00,6
TPP-1367,28,2026-07-06 00:00:00,6
TPP-1367,29,2026-07-13 00:00:00,6
TPP-1367,30,2026-07-20 00:00:00,9
TPP-1367,31,2026-07-27 00:00:00,6
TPP-1367,32,2026-08-03 00:00:00,6
TPP-1367,33,2026-08-10 00:00:00,9
TPP-1367,34,2026-08-17 00:00:00,6
TPP-1367,35,2026-08-24 00:00:00,6
TPP-1378,19,2026-05-04 00:00:00,6
TPP-1378,20,2026-05-11 00:00:00,6
TPP-1378,21,2026-05-18 00:00:00,6
TPP-1378,22,2026-05-25 00:00:00,3
TPP-1378,23,2026-06-01 00:00:00,3
TPP-1378,24,2026-06-08 00:00:00,6
TPP-1378,25,2026-06-15 00:00:00,0
TPP-1378,26,2026-06-22 00:00:00,4
TPP-1378,27,2026-06-29 00:00:00,0
TPP-1378,28,2026-07-06 00:00:00,0
TPP-1378,29,2026-07-13 00:00:00,4
TPP-1378,30,2026-07-20 00:00:00,4
TPP-1378,31,2026-07-27 00:00:00,4
TPP-1378,32,2026-08-03 00:00:00,8
TPP-1378,33,2026-08-10 00:00:00,8
TPP-1378,34,2026-08-17 00:00:00,0
TPP-1378,35,2026-08-24 00:00:00,0
TPP-1368,19,2026-05-04 00:00:00,3
TPP-1368,20,2026-05-11 00:00:00,3
TPP-1368,21,2026-05-18 00:00:00,6
TPP-1368,22,2026-05-25 00:00:00,3
TPP-1368,23,2026-06-01 00:00:00,6
TPP-1368,24,2026-06-08 00:00:00,6
TPP-1368,25,2026-06-15 00:00:00,0
TPP-1368,26,2026-06-22 00:00:00,0
TPP-1368,27,2026-06-29 00:00:00,6
TPP-1368,28,2026-07-06 00:00:00,0
TPP-1368,29,2026-07-13 00:00:00,0
TPP-1368,30,2026-07-20 00:00:00,3
TPP-1368,31,2026-07-27 00:00:00,3
TPP-1368,32,2026-08-03 00:00:00,3
TPP-1368,33,2026-08-10 00:00:00,0
TPP-1368,34,2026-08-17 00:00:00,0
TPP-1368,35,2026-08-24 00:00:00,3
TPP-1369,19,2026-05-04 00:00:00,0
TPP-1369,20,2026-05-11 00:00:00,0
TPP-1369,21,2026-05-18 00:00:00,0
TPP-1369,22,2026-05-25 00:00:00,0
TPP-1369,23,2026-06-01 00:00:00,0
TPP-1369,24,2026-06-08 00:00:00,0
TPP-1369,25,2026-06-15 00:00:00,0
TPP-1369,26,2026-06-22 00:00:00,0
TPP-1369,27,2026-06-29 00:00:00,0
TPP-1369,28,2026-07-06 00:00:00,0
TPP-1369,29,2026-07-13 00:00:00,0
TPP-1369,30,2026-07-20 00:00:00,0
TPP-1369,31,2026-07-27 00:00:00,0
TPP-1369,32,2026-08-03 00:00:00,0
TPP-1369,33,2026-08-10 00:00:00,0
TPP-1369,34,2026-08-17 00:00:00,0
TPP-1369,35,2026-08-24 00:00:00,0
TPP-1379,19,2026-05-04 00:00:00,3
TPP-1379,20,2026-05-11 00:00:00,3
TPP-1379,21,2026-05-18 00:00:00,3
TPP-1379,22,2026-05-25 00:00:00,0
TPP-1379,23,2026-06-01 00:00:00,3
TPP-1379,24,2026-06-08 00:00:00,3
TPP-1379,25,2026-06-15 00:00:00,0
TPP-1379,26,2026-06-22 00:00:00,0
TPP-1379,27,2026-06-29 00:00:00,3
TPP-1379,28,2026-07-06 00:00:00,3
TPP-1379,29,2026-07-13 00:00:00,2
TPP-1379,30,2026-07-20 00:00:00,0
TPP-1379,31,2026-07-27 00:00:00,3
TPP-1379,32,2026-08-03 00:00:00,3
TPP-1379,33,2026-08-10 00:00:00,0
TPP-1379,34,2026-08-17 00:00:00,0
TPP-1379,35,2026-08-24 00:00:00,3
TPP-968,19,2026-05-04 00:00:00,6
TPP-968,20,2026-05-11 00:00:00,6
TPP-968,21,2026-05-18 00:00:00,6
TPP-968,22,2026-05-25 00:00:00,3
TPP-968,23,2026-06-01 00:00:00,6
TPP-968,24,2026-06-08 00:00:00,0
TPP-968,25,2026-06-15 00:00:00,0
TPP-968,26,2026-06-22 00:00:00,3
TPP-968,27,2026-06-29 00:00:00,6
TPP-968,28,2026-07-06 00:00:00,3
TPP-968,29,2026-07-13 00:00:00,6
TPP-968,30,2026-07-20 00:00:00,3
TPP-968,31,2026-07-27 00:00:00,6
TPP-968,32,2026-08-03 00:00:00,3
TPP-968,33,2026-08-10 00:00:00,6
TPP-968,34,2026-08-17 00:00:00,6
TPP-968,35,2026-08-24 00:00:00,6
TPP-970,19,2026-05-04 00:00:00,6
TPP-970,20,2026-05-11 00:00:00,6
TPP-970,21,2026-05-18 00:00:00,3
TPP-970,22,2026-05-25 00:00:00,6
TPP-970,23,2026-06-01 00:00:00,0
TPP-970,24,2026-06-08 00:00:00,3
TPP-970,25,2026-06-15 00:00:00,0
TPP-970,26,2026-06-22 00:00:00,6
TPP-970,27,2026-06-29 00:00:00,3
TPP-970,28,2026-07-06 00:00:00,0
TPP-970,29,2026-07-13 00:00:00,3
TPP-970,30,2026-07-20 00:00:00,3
TPP-970,31,2026-07-27 00:00:00,6
TPP-970,32,2026-08-03 00:00:00,3
TPP-970,33,2026-08-10 00:00:00,6
TPP-970,34,2026-08-17 00:00:00,3
TPP-970,35,2026-08-24 00:00:00,3
0T150,19,2026-05-04 00:00:00,0
0T150,20,2026-05-11 00:00:00,0
0T150,21,2026-05-18 00:00:00,0
0T150,22,2026-05-25 00:00:00,0
0T150,23,2026-06-01 00:00:00,0
0T150,24,2026-06-08 00:00:00,0
0T150,25,2026-06-15 00:00:00,0
0T150,26,2026-06-22 00:00:00,0
0T150,27,2026-06-29 00:00:00,0
0T150,28,2026-07-06 00:00:00,0
0T150,29,2026-07-13 00:00:00,0
0T150,30,2026-07-20 00:00:00,0
0T150,31,2026-07-27 00:00:00,0
0T150,32,2026-08-03 00:00:00,0
0T150,33,2026-08-10 00:00:00,0
0T150,34,2026-08-17 00:00:00,0
0T150,35,2026-08-24 00:00:00,0
0T160,19,2026-05-04 00:00:00,0
0T160,20,2026-05-11 00:00:00,0
0T160,21,2026-05-18 00:00:00,0
0T160,22,2026-05-25 00:00:00,0
0T160,23,2026-06-01 00:00:00,0
0T160,24,2026-06-08 00:00:00,0
0T160,25,2026-06-15 00:00:00,0
0T160,26,2026-06-22 00:00:00,0
0T160,27,2026-06-29 00:00:00,0
0T160,28,2026-07-06 00:00:00,0
0T160,29,2026-07-13 00:00:00,0
0T160,30,2026-07-20 00:00:00,0
0T160,31,2026-07-27 00:00:00,0
0T160,32,2026-08-03 00:00:00,0
0T160,33,2026-08-10 00:00:00,0
0T160,34,2026-08-17 00:00:00,0
0T160,35,2026-08-24 00:00:00,0
0T410,19,2026-05-04 00:00:00,0
0T410,20,2026-05-11 00:00:00,0
0T410,21,2026-05-18 00:00:00,0
0T410,22,2026-05-25 00:00:00,0
0T410,23,2026-06-01 00:00:00,0
0T410,24,2026-06-08 00:00:00,0
0T410,25,2026-06-15 00:00:00,0
0T410,26,2026-06-22 00:00:00,0
0T410,27,2026-06-29 00:00:00,0
0T410,28,2026-07-06 00:00:00,0
0T410,29,2026-07-13 00:00:00,0
0T410,30,2026-07-20 00:00:00,0
0T410,31,2026-07-27 00:00:00,0
0T410,32,2026-08-03 00:00:00,0
0T410,33,2026-08-10 00:00:00,0
0T410,34,2026-08-17 00:00:00,0
0T410,35,2026-08-24 00:00:00,0
0T420,19,2026-05-04 00:00:00,0
0T420,20,2026-05-11 00:00:00,0
0T420,21,2026-05-18 00:00:00,0
0T420,22,2026-05-25 00:00:00,0
0T420,23,2026-06-01 00:00:00,0
0T420,24,2026-06-08 00:00:00,0
0T420,25,2026-06-15 00:00:00,0
0T420,26,2026-06-22 00:00:00,0
0T420,27,2026-06-29 00:00:00,0
0T420,28,2026-07-06 00:00:00,0
0T420,29,2026-07-13 00:00:00,0
0T420,30,2026-07-20 00:00:00,0
0T420,31,2026-07-27 00:00:00,0
0T420,32,2026-08-03 00:00:00,0
0T420,33,2026-08-10 00:00:00,0
0T420,34,2026-08-17 00:00:00,0
0T420,35,2026-08-24 00:00:00,0
0T430,19,2026-05-04 00:00:00,0
0T430,20,2026-05-11 00:00:00,0
0T430,21,2026-05-18 00:00:00,0
0T430,22,2026-05-25 00:00:00,0
0T430,23,2026-06-01 00:00:00,0
0T430,24,2026-06-08 00:00:00,0
0T430,25,2026-06-15 00:00:00,0
0T430,26,2026-06-22 00:00:00,0
0T430,27,2026-06-29 00:00:00,0
0T430,28,2026-07-06 00:00:00,0
0T430,29,2026-07-13 00:00:00,0
0T430,30,2026-07-20 00:00:00,0
0T430,31,2026-07-27 00:00:00,0
0T430,32,2026-08-03 00:00:00,0
0T430,33,2026-08-10 00:00:00,0
0T430,34,2026-08-17 00:00:00,0
0T430,35,2026-08-24 00:00:00,0
0T470,19,2026-05-04 00:00:00,0
0T470,20,2026-05-11 00:00:00,0
0T470,21,2026-05-18 00:00:00,0
0T470,22,2026-05-25 00:00:00,0
0T470,23,2026-06-01 00:00:00,0
0T470,24,2026-06-08 00:00:00,0
0T470,25,2026-06-15 00:00:00,0
0T470,26,2026-06-22 00:00:00,0
0T470,27,2026-06-29 00:00:00,0
0T470,28,2026-07-06 00:00:00,0
0T470,29,2026-07-13 00:00:00,0
0T470,30,2026-07-20 00:00:00,0
0T470,31,2026-07-27 00:00:00,0
0T470,32,2026-08-03 00:00:00,0
0T470,33,2026-08-10 00:00:00,0
0T470,34,2026-08-17 00:00:00,0
0T470,35,2026-08-24 00:00:00,0
0T480,19,2026-05-04 00:00:00,0
0T480,20,2026-05-11 00:00:00,0
0T480,21,2026-05-18 00:00:00,0
0T480,22,2026-05-25 00:00:00,0
0T480,23,2026-06-01 00:00:00,0
0T480,24,2026-06-08 00:00:00,0
0T480,25,2026-06-15 00:00:00,0
0T480,26,2026-06-22 00:00:00,0
0T480,27,2026-06-29 00:00:00,0
0T480,28,2026-07-06 00:00:00,0
0T480,29,2026-07-13 00:00:00,0
0T480,30,2026-07-20 00:00:00,0
0T480,31,2026-07-27 00:00:00,0
0T480,32,2026-08-03 00:00:00,0
0T480,33,2026-08-10 00:00:00,0
0T480,34,2026-08-17 00:00:00,0
0T480,35,2026-08-24 00:00:00,0
0T870,19,2026-05-04 00:00:00,0
0T870,20,2026-05-11 00:00:00,0
0T870,21,2026-05-18 00:00:00,0
0T870,22,2026-05-25 00:00:00,0
0T870,23,2026-06-01 00:00:00,0
0T870,24,2026-06-08 00:00:00,0
0T870,25,2026-06-15 00:00:00,0
0T870,26,2026-06-22 00:00:00,0
0T870,27,2026-06-29 00:00:00,0
0T870,28,2026-07-06 00:00:00,0
0T870,29,2026-07-13 00:00:00,0
0T870,30,2026-07-20 00:00:00,0
0T870,31,2026-07-27 00:00:00,0
0T870,32,2026-08-03 00:00:00,0
0T870,33,2026-08-10 00:00:00,0
0T870,34,2026-08-17 00:00:00,0
0T870,35,2026-08-24 00:00:00,0
0T500,19,2026-05-04 00:00:00,0
0T500,20,2026-05-11 00:00:00,0
0T500,21,2026-05-18 00:00:00,0
0T500,22,2026-05-25 00:00:00,0
0T500,23,2026-06-01 00:00:00,0
0T500,24,2026-06-08 00:00:00,0
0T500,25,2026-06-15 00:00:00,0
0T500,26,2026-06-22 00:00:00,0
0T500,27,2026-06-29 00:00:00,0
0T500,28,2026-07-06 00:00:00,0
0T500,29,2026-07-13 00:00:00,0
0T500,30,2026-07-20 00:00:00,0
0T500,31,2026-07-27 00:00:00,0
0T500,32,2026-08-03 00:00:00,0
0T500,33,2026-08-10 00:00:00,0
0T500,34,2026-08-17 00:00:00,0
0T500,35,2026-08-24 00:00:00,0
0T510,19,2026-05-04 00:00:00,0
0T510,20,2026-05-11 00:00:00,0
0T510,21,2026-05-18 00:00:00,0
0T510,22,2026-05-25 00:00:00,0
0T510,23,2026-06-01 00:00:00,0
0T510,24,2026-06-08 00:00:00,0
0T510,25,2026-06-15 00:00:00,0
0T510,26,2026-06-22 00:00:00,0
0T510,27,2026-06-29 00:00:00,0
0T510,28,2026-07-06 00:00:00,0
0T510,29,2026-07-13 00:00:00,0
0T510,30,2026-07-20 00:00:00,0
0T510,31,2026-07-27 00:00:00,0
0T510,32,2026-08-03 00:00:00,0
0T510,33,2026-08-10 00:00:00,0
0T510,34,2026-08-17 00:00:00,0
0T510,35,2026-08-24 00:00:00,0
0T520,19,2026-05-04 00:00:00,0
0T520,20,2026-05-11 00:00:00,0
0T520,21,2026-05-18 00:00:00,0
0T520,22,2026-05-25 00:00:00,0
0T520,23,2026-06-01 00:00:00,0
0T520,24,2026-06-08 00:00:00,0
0T520,25,2026-06-15 00:00:00,0
0T520,26,2026-06-22 00:00:00,0
0T520,27,2026-06-29 00:00:00,0
0T520,28,2026-07-06 00:00:00,0
0T520,29,2026-07-13 00:00:00,0
0T520,30,2026-07-20 00:00:00,0
0T520,31,2026-07-27 00:00:00,0
0T520,32,2026-08-03 00:00:00,0
0T520,33,2026-08-10 00:00:00,0
0T520,34,2026-08-17 00:00:00,0
0T520,35,2026-08-24 00:00:00,0
0V250,19,2026-05-04 00:00:00,0
0V250,20,2026-05-11 00:00:00,0
0V250,21,2026-05-18 00:00:00,0
0V250,22,2026-05-25 00:00:00,0
0V250,23,2026-06-01 00:00:00,0
0V250,24,2026-06-08 00:00:00,0
0V250,25,2026-06-15 00:00:00,0
0V250,26,2026-06-22 00:00:00,0
0V250,27,2026-06-29 00:00:00,0
0V250,28,2026-07-06 00:00:00,0
0V250,29,2026-07-13 00:00:00,0
0V250,30,2026-07-20 00:00:00,0
0V250,31,2026-07-27 00:00:00,0
0V250,32,2026-08-03 00:00:00,0
0V250,33,2026-08-10 00:00:00,0
0V250,34,2026-08-17 00:00:00,0
0V250,35,2026-08-24 00:00:00,0
0W780,19,2026-05-04 00:00:00,0
0W780,20,2026-05-11 00:00:00,0
0W780,21,2026-05-18 00:00:00,0
0W780,22,2026-05-25 00:00:00,0
0W780,23,2026-06-01 00:00:00,0
0W780,24,2026-06-08 00:00:00,0
0W780,25,2026-06-15 00:00:00,0
0W780,26,2026-06-22 00:00:00,0
0W780,27,2026-06-29 00:00:00,0
0W780,28,2026-07-06 00:00:00,0
0W780,29,2026-07-13 00:00:00,0
0W780,30,2026-07-20 00:00:00,0
0W780,31,2026-07-27 00:00:00,0
0W780,32,2026-08-03 00:00:00,0
0W780,33,2026-08-10 00:00:00,0
0W780,34,2026-08-17 00:00:00,0
0W780,35,2026-08-24 00:00:00,0
0TA20,19,2026-05-04 00:00:00,0
0TA20,20,2026-05-11 00:00:00,0
0TA20,21,2026-05-18 00:00:00,0
0TA20,22,2026-05-25 00:00:00,0
0TA20,23,2026-06-01 00:00:00,0
0TA20,24,2026-06-08 00:00:00,0
0TA20,25,2026-06-15 00:00:00,0
0TA20,26,2026-06-22 00:00:00,0
0TA20,27,2026-06-29 00:00:00,0
0TA20,28,2026-07-06 00:00:00,0
0TA20,29,2026-07-13 00:00:00,0
0TA20,30,2026-07-20 00:00:00,0
0TA20,31,2026-07-27 00:00:00,0
0TA20,32,2026-08-03 00:00:00,0
0TA20,33,2026-08-10 00:00:00,0
0TA20,34,2026-08-17 00:00:00,0
0TA20,35,2026-08-24 00:00:00,0
0TA30,19,2026-05-04 00:00:00,0
0TA30,20,2026-05-11 00:00:00,0
0TA30,21,2026-05-18 00:00:00,1878
0TA30,22,2026-05-25 00:00:00,0
0TA30,23,2026-06-01 00:00:00,0
0TA30,24,2026-06-08 00:00:00,0
0TA30,25,2026-06-15 00:00:00,0
0TA30,26,2026-06-22 00:00:00,0
0TA30,27,2026-06-29 00:00:00,2352
0TA30,28,2026-07-06 00:00:00,0
0TA30,29,2026-07-13 00:00:00,0
0TA30,30,2026-07-20 00:00:00,0
0TA30,31,2026-07-27 00:00:00,0
0TA30,32,2026-08-03 00:00:00,1176
0TA30,33,2026-08-10 00:00:00,0
0TA30,34,2026-08-17 00:00:00,0
0TA30,35,2026-08-24 00:00:00,0
F0220,19,2026-05-04 00:00:00,0
F0220,20,2026-05-11 00:00:00,0
F0220,21,2026-05-18 00:00:00,0
F0220,22,2026-05-25 00:00:00,0
F0220,23,2026-06-01 00:00:00,0
F0220,24,2026-06-08 00:00:00,0
F0220,25,2026-06-15 00:00:00,0
F0220,26,2026-06-22 00:00:00,0
F0220,27,2026-06-29 00:00:00,0
F0220,28,2026-07-06 00:00:00,0
F0220,29,2026-07-13 00:00:00,0
F0220,30,2026-07-20 00:00:00,0
F0220,31,2026-07-27 00:00:00,0
F0220,32,2026-08-03 00:00:00,0
F0220,33,2026-08-10 00:00:00,0
F0220,34,2026-08-17 00:00:00,0
F0220,35,2026-08-24 00:00:00,0
F2090,19,2026-05-04 00:00:00,0
F2090,20,2026-05-11 00:00:00,5544
F2090,21,2026-05-18 00:00:00,3960
F2090,22,2026-05-25 00:00:00,6732
F2090,23,2026-06-01 00:00:00,0
F2090,24,2026-06-08 00:00:00,15840
F2090,25,2026-06-15 00:00:00,0
F2090,26,2026-06-22 00:00:00,7920
F2090,27,2026-06-29 00:00:00,5940
F2090,28,2026-07-06 00:00:00,0
F2090,29,2026-07-13 00:00:00,7920
F2090,30,2026-07-20 00:00:00,5940
F2090,31,2026-07-27 00:00:00,5940
F2090,32,2026-08-03 00:00:00,5940
F2090,33,2026-08-10 00:00:00,7920
F2090,34,2026-08-17 00:00:00,5940
F2090,35,2026-08-24 00:00:00,0
F2100,19,2026-05-04 00:00:00,0
F2100,20,2026-05-11 00:00:00,0
F2100,21,2026-05-18 00:00:00,0
F2100,22,2026-05-25 00:00:00,0
F2100,23,2026-06-01 00:00:00,0
F2100,24,2026-06-08 00:00:00,0
F2100,25,2026-06-15 00:00:00,0
F2100,26,2026-06-22 00:00:00,0
F2100,27,2026-06-29 00:00:00,0
F2100,28,2026-07-06 00:00:00,0
F2100,29,2026-07-13 00:00:00,0
F2100,30,2026-07-20 00:00:00,0
F2100,31,2026-07-27 00:00:00,0
F2100,32,2026-08-03 00:00:00,0
F2100,33,2026-08-10 00:00:00,0
F2100,34,2026-08-17 00:00:00,0
F2100,35,2026-08-24 00:00:00,0
K0030,19,2026-05-04 00:00:00,0
K0030,20,2026-05-11 00:00:00,2400
K0030,21,2026-05-18 00:00:00,0
K0030,22,2026-05-25 00:00:00,2400
K0030,23,2026-06-01 00:00:00,0
K0030,24,2026-06-08 00:00:00,0
K0030,25,2026-06-15 00:00:00,0
K0030,26,2026-06-22 00:00:00,0
K0030,27,2026-06-29 00:00:00,0
K0030,28,2026-07-06 00:00:00,0
K0030,29,2026-07-13 00:00:00,0
K0030,30,2026-07-20 00:00:00,0
K0030,31,2026-07-27 00:00:00,2400
K0030,32,2026-08-03 00:00:00,0
K0030,33,2026-08-10 00:00:00,0
K0030,34,2026-08-17 00:00:00,0
K0030,35,2026-08-24 00:00:00,0
K0050,19,2026-05-04 00:00:00,0
K0050,20,2026-05-11 00:00:00,15972
K0050,21,2026-05-18 00:00:00,16940
K0050,22,2026-05-25 00:00:00,7260
K0050,23,2026-06-01 00:00:00,9680
K0050,24,2026-06-08 00:00:00,9680
K0050,25,2026-06-15 00:00:00,0
K0050,26,2026-06-22 00:00:00,11616
K0050,27,2026-06-29 00:00:00,7744
K0050,28,2026-07-06 00:00:00,9680
K0050,29,2026-07-13 00:00:00,9680
K0050,30,2026-07-20 00:00:00,4840
K0050,31,2026-07-27 00:00:00,4840
K0050,32,2026-08-03 00:00:00,9680
K0050,33,2026-08-10 00:00:00,9680
K0050,34,2026-08-17 00:00:00,9680
K0050,35,2026-08-24 00:00:00,9680
0Q110,19,2026-05-04 00:00:00,0
0Q110,20,2026-05-11 00:00:00,0
0Q110,21,2026-05-18 00:00:00,0
0Q110,22,2026-05-25 00:00:00,0
0Q110,23,2026-06-01 00:00:00,0
0Q110,24,2026-06-08 00:00:00,0
0Q110,25,2026-06-15 00:00:00,0
0Q110,26,2026-06-22 00:00:00,0
0Q110,27,2026-06-29 00:00:00,0
0Q110,28,2026-07-06 00:00:00,0
0Q110,29,2026-07-13 00:00:00,0
0Q110,30,2026-07-20 00:00:00,0
0Q110,31,2026-07-27 00:00:00,0
0Q110,32,2026-08-03 00:00:00,0
0Q110,33,2026-08-10 00:00:00,0
0Q110,34,2026-08-17 00:00:00,0
0Q110,35,2026-08-24 00:00:00,0
0Q120,19,2026-05-04 00:00:00,0
0Q120,20,2026-05-11 00:00:00,0
0Q120,21,2026-05-18 00:00:00,0
0Q120,22,2026-05-25 00:00:00,0
0Q120,23,2026-06-01 00:00:00,0
0Q120,24,2026-06-08 00:00:00,0
0Q120,25,2026-06-15 00:00:00,0
0Q120,26,2026-06-22 00:00:00,0
0Q120,27,2026-06-29 00:00:00,0
0Q120,28,2026-07-06 00:00:00,0
0Q120,29,2026-07-13 00:00:00,0
0Q120,30,2026-07-20 00:00:00,0
0Q120,31,2026-07-27 00:00:00,0
0Q120,32,2026-08-03 00:00:00,0
0Q120,33,2026-08-10 00:00:00,0
0Q120,34,2026-08-17 00:00:00,0
0Q120,35,2026-08-24 00:00:00,0
0T690,19,2026-05-04 00:00:00,0
0T690,20,2026-05-11 00:00:00,0
0T690,21,2026-05-18 00:00:00,0
0T690,22,2026-05-25 00:00:00,0
0T690,23,2026-06-01 00:00:00,0
0T690,24,2026-06-08 00:00:00,0
0T690,25,2026-06-15 00:00:00,0
0T690,26,2026-06-22 00:00:00,0
0T690,27,2026-06-29 00:00:00,0
0T690,28,2026-07-06 00:00:00,0
